avg,long_bar,mean
0.18,26,0.1841269841269841
0.24,55,0.10531549316370549
0.12,66,0.1161817587446878
0.11,61,0.10523532048408786
0.05,219,0.05610233874571726
0.14,69,0.12700522069292833
0.14,84,0.11891891891891893
0.09,98,0.05205658894419701
0.04,258,0.0495219382387524
0.07,77,0.06431034482758621
0.06,169,0.06600719424460431
0.04,124,0.05007200929152149
0.1,72,0.09218750000000002
0.11,75,0.07718311304139663
0.06,113,0.06753731343283581
0.09,92,0.08498233215547703
0.14,583,0.11909527918156045
0.06,100,0.051494505494505495
0.06,429,0.11959345002823263
0.08,587,0.07535211267605633
0.1,82,0.12961980548187446
0.07,85,0.06652389819987585
0.1,61,0.10014049233400525
0.12,94,0.046734550561797754
0.04,87,0.04022591553349162
0.06,344,0.06026248377022143
0.06,93,0.07175913587408093
0.17,41,0.14765550239234448
0.07,83,0.06719363801858771
0.06,100,0.05354593981581057
0.14,40,0.1426839826839827
0.1,82,0.09908607425001291
0.16,60,0.1052895419187554
0.09,53,0.09391891891891892
0.16,71,0.1298018683913356
0.06,87,0.061251105216622456
0.11,59,0.1076086956521739
0.04,122,0.043995929443690636
0.04,106,0.04239755456274984
0.1,81,0.06913188976377953
0.14,69,0.13297872340425532
0.12,51,0.08877998759956122
0.12,59,0.10893645189761696
0.12,50,0.09455899198167239
0.12,69,0.1445422781271838
0.06,93,0.11790703646635849
0.11,71,0.08618090452261307
0.05,80,0.0506772184743124
0.12,115,0.0711435738527372
0.06,398,0.06812080536912751
0.05,83,0.0643005540166205
0.05,78,0.05515873015873016
0.06,98,0.058446355286300565
0.17,70,0.064562569213732
0.03,108,0.04709021197616489
0.03,185,0.04140489735345041
0.04,90,0.11299303944315546
0.04,118,0.04763208321927183
0.07,82,0.11676918297607952
0.05,119,0.04302790906268327
0.06,115,0.06313267095265926
0.06,110,0.0479929310780106
0.09,84,0.06734249731961403
0.06,77,0.1225205871822413
0.1,63,0.1547796543079562
0.16,81,0.08024204897269913
0.06,175,0.05044092089171154
0.05,116,0.044080002332429515
0.05,94,0.03681011980456462
0.12,70,0.08009932170542637
0.06,79,0.056947976878612715
0.12,72,0.1311869918699187
0.07,218,0.07718032786885247
0.05,136,0.055953742533994155
0.12,74,0.09695652173913044
0.11,73,0.09397658079625293
0.08,207,0.09417077175697865
0.08,99,0.059435322386864234
0.18,64,0.06945689565308037
0.11,54,0.12386380680965953
0.06,87,0.05510588235294118
0.14,73,0.09166118421052631
0.04,188,0.03867031439986104
0.15,72,0.062254901960784315
0.04,303,0.04507042253521127
0.04,75,0.04615915443745633
0.1,69,0.08346256288842853
0.07,78,0.05702396983571237
0.08,84,0.04977121246944276
0.04,107,0.04876088619149828
0.05,91,0.05963048335673723
0.09,89,0.10866193697409667
